JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456809.3750,11.1,,,Vis.,VFK,,109,112,1432MWR,LEIPZIG 113/450,,,Z,,,,T UMI,BAV,STD,,,,
2456809.4,10.6,,,Vis.,VED,,NA,,NA,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456809.610,10.9,,,Vis.,MHH,,10.5,10.9,3539cle,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456810.3438,10.7,,,Vis.,PLP,,105,109,2569AFRB,,,,Z,,,,T UMi,,STD,,,,
2456810.3750,11.0,,,Vis.,VFK,,109,112,1432MWR,LEIPZIG 113/450,,,Z,,,,T UMI,BAV,STD,,,,
2456812.3667,11.1,,,Vis.,VFK,,109,112,1432MWR,108/440,,,Z,,,,T UMI,BAV,STD,,,,
2456813.30,11.4,,,Vis.,HCS,,000,,999999,,,,Z,,,,T UMI,MCSE,STD,,,,
2456813.36,11.3,,,Vis.,JZO,,000,,999999,,,,Z,,,,T UMI,MCSE,STD,,,,
2456813.42153,10.8,,,Vis.,SJZ,B,105,109,11785CPM,,,,Z,,,,T UMI,,STD,,,,
2456813.7049,10.8,,,Vis.,KMA,,104,109,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456814.3819,11.0,,,Vis.,KWO,,109,112,3541dom,,,,Z,,,,T UMI,BAV,STD,,,,
2456814.4542,11.1,,,Vis.,VFK,,109,112,1432MWR,LEIPZIG 113/450,,,Z,,,,T UMI,BAV,STD,,,,
2456814.516,10.66,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456815.30000,11.6,,,Vis.,KOS,,11.4,11.8,1238beb,,,,Z,,,,T UMI,MCSE,STD,,,,
2456815.489,10.69,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456816.479,10.68,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456817.3806,11.0,,,Vis.,VFK,,109,112,1432MWR,LEIPZIG 113/450,,,Z,,,,T UMI,BAV,STD,,,,
2456817.492,10.72,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456817.6840,11.0,,,Vis.,KMA,,109,115,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456818.43125,10.9,,,Vis.,SJZ,B,109,,11785CPM,,,,Z,,,,T UMI,,STD,,,,
2456818.48,10.71,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456820.38391,10.70,0.02,,CV,FGIA,B,ensemble,000-BJP-266,7047HGW,,0,1.15,Z,,9.21,,T UMI,UAI,STD,,,,
2456821.3951,11.3,,,Vis.,VFK,,112,114,1432MWR,LEIPZIG 113/450,,,Z,,,,T UMI,BAV,STD,,,,
2456823.610,11.6,,,Vis.,MHH,,11.4,11.8,4359jo,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456823.6243,11.0,,,Vis.,KMA,,109,115,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456824.3799,11.2,,,Vis.,KWO,,109,112,3541dom,,,,Z,,,,T UMI,BAV,STD,,,,
2456824.4063,11.5,,,Vis.,VFK,,114,118,1432MWR,LEIPZIG 113/450,,,Z,,,,T UMI,BAV,STD,,,,
2456824.5,11.2,,,Vis.,GZN,,109,118,13186AZB,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456827.50,11.1,,,Vis.,BFO,,000,,999999,,,,Z,,,,T UMI,MCSE,STD,,,,
2456828.3681,11.0,,,Vis.,PLP,U,109,114,2569AFRO,,,,Z,,,,T UMi,,STD,,,,
2456828.40000,11.3,,,Vis.,KOS,,10.5,11.4,1238beb,,,,Z,,,,T UMI,MCSE,STD,,,,
2456828.507,10.90,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456828.6611,11.2,,,Vis.,KMA,,109,115,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456829.37736,11.10,0.05,,CV,FGIA,,ensemble,000-BJP-266,7047HGW,,0,1.14,Z,,9.18,,T UMI,UAI,STD,,,,
2456831.457,11.3,,,Vis.,EPE,,NA,,S/B/1939,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456832.43334,10.314,0.0062,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,T,12.779,13.558,,T UMi,VVS,STD,,,,
2456834.3778,11.2,,,Vis.,KWO,,109,114,3541dom,,,,Z,,,,T UMI,BAV,STD,,,,
2456835.493,11.08,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456836.6,11.2,,,Vis.,SHS,,115,109,sd1943,,,,Z,,,,T UMi,AAVSO,STD,,,,
2456836.6264,11.4,,,Vis.,KMA,,109,115,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456837.30000,11.6,,,Vis.,KOS,,11.4,11.8,1238beb,,,,Z,,,,T UMI,MCSE,STD,,,,
2456837.603,11.6,,,Vis.,MHH,,11.4,11.8,4359jo,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456839.3576,11.2,,,Vis.,PLP,,109,114,2569AFRO,,,,Z,,,,T UMi,,STD,,,,
2456839.42525,11.091,0.0065,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMi,VVS,STD,,,,
2456840.45625,11.3,,,Vis.,SJZ,,112,114,11785CPM,,,,Z,,,,T UMI,,STD,,,,
2456841.38791,11.10,0.04,,CV,FGIA,,ensemble,000-BJP-266,7047HGW,,0,1.22,Z,,9.23,,T UMI,UAI,STD,,,,
2456841.457,11.3,,,Vis.,EPE,,NA,,S/B/1939,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456842.4160,11.2,,,Vis.,GGU,,109,114,GGU-66541,,,,Z,,,,T UMI,KNVWS,STD,,,,
2456842.4278,11.7,,,Vis.,VFK,,114,118,1432MWR,LEIPZIG 113/450,,,Z,,,,T UMI,BAV,STD,,,,
2456843.45806,11.135,0.0052,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMi,VVS,STD,,,,
2456843.6097,11.5,,,Vis.,KMA,,115,121,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456845.43785,11.175,0.0107,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMi,VVS,STD,,,,
2456847.3542,11.4,,,Vis.,PLP,,109,114,2569AFRO,,,,Z,,,,T UMi,,STD,,,,
2456849.607,11.7,,,Vis.,MHH,,11.2,11.8,4359jo,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456850.6194,11.5,,,Vis.,KMA,,115,121,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456852.5826,11.6,,,Vis.,WWJ,,11.2,11.8,10664KB,147X280,,,Z,,,,T UMI,,STD,,,,
2456853.41469,11.195,0.0067,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMi,VVS,STD,,,,
2456853.479,11.27,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456854.3646,11.5,,,Vis.,PLP,,114,120,2569AFRO,,,,Z,,,,T UMi,,STD,,,,
2456855.6028,11.5,,,Vis.,KMA,,115,121,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456856.36279,11.56,0.05,,CV,FGIA,,ensemble,000-BJP-266,7047HGW,,0,1.2,Z,,9.25,,T UMI,UAI,STD,,,,
2456856.4090,11.9,,,Vis.,GGU,,114,120,GGU-66541,,,,Z,,,,T UMI,KNVWS,STD,,,,
2456856.4167,11.7,,,Vis.,VFK,,114,118,1432MWR,LEIPZIG 113/450,,,Z,,,,T UMI,BAV,STD,,,,
2456856.419,11.31,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456856.46319,11.5,,,Vis.,KKAA,B,114,,4909ksj,Faint,,,Z,,,,T UMI,AAVSO,STD,,,,
2456857.4014,11.6,,,Vis.,KWO,,114,118,3541dom,,,,Z,,,,T UMI,BAV,STD,,,,
2456858.43542,11.5,,,Vis.,SJZ,,114,118,11785CPM,,,,Z,,,,T UMI,,STD,,,,
2456858.47778,11.5,,,Vis.,KKAA,B,114,,4909ksj,Bright sky,,,Z,,,,T UMI,AAVSO,STD,,,,
2456858.5354,11.6,,,Vis.,VFK,,114,118,1432MWR,LEIPZIG 113/450,,,Z,,,,T UMI,BAV,STD,,,,
2456859.3674,11.6,,,Vis.,VFK,,114,118,1432MWR,LEIPZIG 113/450,,,Z,,,,T UMI,BAV,STD,,,,
2456861.3618,11.9,,,Vis.,VFK,,118,120,1432MWR,LEIPZIG 130/650,,,Z,,,,T UMI,BAV,STD,,,,
2456861.40639,11.222,0.0078,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMI,VVS,STD,,,,
2456862.4007,11.8,,,Vis.,GGU,,114,120,GGU-66541,,,,Z,,,,T UMI,KNVWS,STD,,,,
2456862.45833,11.5,,,Vis.,KKAA,,114,118,4909ksj,faint,,,Z,,,,T UMI,AAVSO,STD,,,,
2456862.5889,11.65,,,Vis.,KMA,,115,121,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456863.494,11.33,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456863.614,11.9,,,Vis.,MHH,,11.8,12.0,4359jo,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456865.43,11.5,,,Vis.,BFO,,000,,999999,,,,Z,,,,T UMI,MCSE,STD,,,,
2456866.546,11.34,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456868.37791,11.277,0.0168,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMI,VVS,STD,,,,
2456869.4257,11.9,,,Vis.,GGU,,114,120,GGU-66541,,,,Z,,,,T UMI,KNVWS,STD,,,,
2456870.3826,11.8,,,Vis.,KWO,,114,118,3541dom,,,,Z,,,,T UMI,BAV,STD,,,,
2456870.4035,11.9,,,Vis.,VFK,,118,120,1432MWR,LEIPZIG 130/650,,,Z,,,,T UMI,BAV,STD,,,,
2456870.47917,11.5,,,Vis.,KKAA,,114,118,4909ksj,Faint in telescope,,,Z,,,,T UMI,AAVSO,STD,,,,
2456870.492,11.7,,,Vis.,EPE,,NA,,S/B/1939,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456870.539,11.40,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456871.36727,11.318,0.027,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMI,VVS,STD,,,,
2456872.41111,11.6,,,Vis.,SJZ,,114,118,11785CPM,,,,Z,,,,T UMI,,STD,,,,
2456872.639,12.0,,,Vis.,MHH,,11.8,12.0,4359jo,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456873.39817,11.376,0.014,,V,DUBF,B,000bbt795,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMI,VVS,STD,,,,
2456874.3479,11.9,,,Vis.,VFK,,118,120,1432MWR,LEIPZIG 113/450,,,Z,,,,T UMI,BAV,STD,,,,
2456874.464,11.47,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456875.3368,11.8,,,Vis.,PLP,,114,120,2569AFRO,,,,Z,,,,T UMi,,STD,,,,
2456875.4007,11.9,,,Vis.,GGU,,114,120,GGU-66541,,,,Z,,,,T UMI,KNVWS,STD,,,,
2456876.41929,11.395,0.017,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMI,VVS,STD,,,,
2456877.4076,11.9,,,Vis.,VFK,,118,120,1432MWR,LEIPZIG 113/450,,,Z,,,,T UMI,BAV,STD,,,,
2456878.3778,11.9,,,Vis.,KWO,,118,120,3541dom,,,,Z,,,,T UMI,BAV,STD,,,,
2456879.613,12.1,,,Vis.,MHH,,12.0,12.8,4359jo,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456880.37185,11.493,0.031,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMI,VVS,STD,,,,
2456882.353,11.7,,,Vis.,EPE,,NA,,S/B/1939,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456885.35649,11.512,0.017,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMI,VVS,STD,,,,
2456886.4,<11.6,,,Vis.,PEG,,NA,,NA,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456887.3,12.0,,,Vis.,JZO,,000,,999999,,,,Z,,,,T UMI,MCSE,STD,,,,
2456888.351,12.0,,,Vis.,EPE,,NA,,S/B/1939,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456889.42273,11.539,0.007,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMI,VVS,STD,,,,
2456889.5354,11.9,,,Vis.,VFK,,118,120,1432MWR,LEIPZIG 113/450,,,Z,,,,T UMI,BAV,STD,,,,
2456891.3194,11.9,,,Vis.,VFK,,118,120,1432MWR,LEIPZIG 130/650,,,Z,,,,T UMI,BAV,STD,,,,
2456891.344,11.8,,,Vis.,EPE,,NA,,S/B/1939,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456891.37083,11.9,,,Vis.,SJZ,,118,120,11785CPM,,,,Z,,,,T UMI,,STD,,,,
2456891.54,11.5,,,Vis.,BFO,,000,,999999,,,,Z,,,,T UMI,MCSE,STD,,,,
2456892.30,11.7,,,Vis.,HCS,,000,,999999,,,,Z,,,,T UMI,MCSE,STD,,,,
2456894.3472,11.9,,,Vis.,KWO,,114,120,3541don,,,,Z,,,,T UMI,BAV,STD,,,,
2456894.585,12.0,,,Vis.,MHH,,12.0,12.7,4359jo,,,,Z,,,,T UMi,AAVSO,STD,,,,
2456895.5,11.9,,,Vis.,SHS,,115,121,sd1943,,,,Z,,,,T UMi,AAVSO,STD,,,,
2456896.3667,12.4,,,Vis.,GGU,,120,127,GGU-66541,,,,Z,,,,T UMI,KNVWS,STD,,,,
2456897.3021,11.8,,,Vis.,PLP,,114,120,2569AFRO,,,,Z,,,,T UMi,,STD,,,,
2456897.328,11.8,,,Vis.,EPE,,NA,,S/B/1939,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456897.419,11.6,,,Vis.,MZS,,000,,999999,,,,Z,,,,T UMI,MCSE,STD,,,,
2456897.5201,11.9,,,Vis.,VFK,,118,120,1432MWR,LEIPZIG 130/650,,,Z,,,,T UMI,BAV,STD,,,,
2456898.35486,11.9,,,Vis.,SJZ,,118,120,11785CPM,,,,Z,,,,T UMI,,STD,,,,
2456898.35616,11.566,0.016,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMI,VVS,STD,,,,
2456898.5653,12.0,,,Vis.,KMA,,115,121,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456903.3910,12.2,,,Vis.,GGU,,120,127,GGU-66541,,,,Z,,,,T UMI,KNVWS,STD,,,,
2456903.4,11.8,,,Vis.,SYU,,114,118,8376X,,,,Z,,,,T UMI,BAV,STD,,,,
2456903.4,<11.6,,,Vis.,PEG,,NA,,NA,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456907.3229,11.9,,,Vis.,PLP,,114,120,2569AFRO,,,,Z,,,,T UMi,,STD,,,,
2456908.5590,11.7,,,Vis.,KMA,,115,121,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456908.592,12.0,,,Vis.,MHH,,12.0,12.7,4359jo,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456909.37517,11.543,0.008,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMI,VVS,STD,,,,
2456912.3576,12.1,,,Vis.,GGU,,120,127,GGU-66541,,,,Z,,,,T UMI,KNVWS,STD,,,,
2456912.4,12.0,,,Vis.,GZN,,120,,13186AYS,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456912.424,11.65,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456913.35128,11.533,0.012,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMI,VVS,STD,,,,
2456913.5,12.4,,,Vis.,SHS,,121,126,sd1943,,,,Z,,,,T UMi,AAVSO,STD,,,,
2456914.65417,12.0,,,Vis.,MCPA,,120,127,10912BB,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456917.3076,12.0,,,Vis.,KWO,,118,120,3541don,,,,Z,,,,T UMI,BAV,STD,,,,
2456917.318,12.3,,,Vis.,EPE,,NA,,S/B/1939,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456918.3674,12.6,,,Vis.,GGU,,120,127,GGU-66541,,,,Z,,,,T UMI,KNVWS,STD,,,,
2456918.5306,11.6,,,Vis.,KMA,,115,121,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456919.292,12.3,,,Vis.,EPE,,NA,,S/B/1939,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456919.4,11.9,,,Vis.,PEG,,NA,,NA,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456921.4,11.8,,,Vis.,GZN,,114,120,13186AYS,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456922.30000,11.4,,,Vis.,KOS,,11.4,11.8,1238beb,,,,Z,,,,T UMI,MCSE,STD,,,,
2456923.5,12.3,,,Vis.,SHS,,126,121,sd1943,,,,Z,,,,T UMi,AAVSO,STD,,,,
2456923.5250,11.6,,,Vis.,KMA,,115,121,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456924.26,11.9,,,Vis.,BFO,,000,,999999,,,,Z,,,,T UMI,MCSE,STD,,,,
2456924.2764,11.8,,,Vis.,PLP,,114,120,2569AFRO,,,,Z,,,,T UMi,,STD,,,,
2456924.3694,11.8,,,Vis.,VFK,,118,120,1432MWR,LEIPZIG 130/650,,,Z,,,,T UMI,BAV,STD,,,,
2456924.40278,11.7,,,Vis.,SJZ,,114,118,11785CPM,,,,Z,,,,T UMI,,STD,,,,
2456925.5347,11.65,,,Vis.,KMA,,115,121,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456925.67059,11.530,0.010,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMI,VVS,STD,,,,
2456926.3,12.0,,,Vis.,PEG,,NA,,NA,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456926.31169,11.32,0.04,,CV,FGIA,,ensemble,000-BJP-266,7047HGW,,0,1.6,Z,,9.16,,T UMI,UAI,STD,,,,
2456927.384,11.58,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456927.4,11.7,,,Vis.,GZN,,114,120,13186AYS,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456928.2931,12.2,,,Vis.,KWO,,120,127,3541don,,,,Z,,,,T UMI,BAV,STD,,,,
2456928.3417,11.8,,,Vis.,VFK,,114,118,1432MWR,108/440,,,Z,,,,T UMI,BAV,STD,,,,
2456928.5146,11.6,,,Vis.,KMA,,115,121,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456929.5306,11.9,,,Vis.,VFK,,118,120,1432MWR,LEIPZIG 113/450,,,Z,,,,T UMI,BAV,STD,,,,
2456930.548,11.9,,,Vis.,MHH,,11.8,12.0,4359jo,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456931.28804,11.671,0.018,,V,DUBF,B,000bbt765,000bbt779,13506bb,,0,,Z,12.779,13.558,,T UMI,VVS,STD,,,,
2456932.2590,12.0,,,Vis.,VFK,,118,120,1432MWR,HORSCHA_203/800,,,Z,,,,T UMI,BAV,STD,,,,
2456932.3,11.9,,,Vis.,PEG,,NA,,NA,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456932.372,11.55,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456933.2479,12.0,,,Vis.,VFK,,118,120,1432MWR,HORSCHA_203/800,,,Z,,,,T UMI,BAV,STD,,,,
2456933.2674,11.8,,,Vis.,PLP,,114,120,2569AFRO,,,,Z,,,,T UMi,,STD,,,,
2456934.263,11.8,,,Vis.,EPE,,NA,,S/B/1939,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456934.2986,12.0,,,Vis.,VFK,,118,120,1432MWR,HORSCHA_203/800,,,Z,,,,T UMI,BAV,STD,,,,
2456934.3181,11.8,,,Vis.,BVE,,114,120,070923,,,,Z,,,,T UMI,KNVWS,STD,,,,
2456935.5194,11.55,,,Vis.,KMA,,115,121,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456938.32466,11.603,0.013,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMI,VVS,STD,,,,
2456940.2708,11.9,,,Vis.,KWO,,114,120,3541dom,,,,Z,,,,T UMI,BAV,STD,,,,
2456940.5194,11.5,,,Vis.,KMA,,109,115,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456942.5174,11.4,,,Vis.,KMA,,109,115,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456943.30000,11.1,,,Vis.,KOS,,10.5,11.4,1238beb,,,,Z,,,,T UMI,MCSE,STD,,,,
2456943.4,11.9,,,Vis.,SHS,,121,116,sd1943,,,,Z,,,,T UMi,AAVSO,STD,,,,
2456945.22,11.6,,,Vis.,BFO,,000,,999999,,,,Z,,,,T UMI,MCSE,STD,,,,
2456945.26806,11.7,,,Vis.,SJZ,,114,118,11785CPM,,,,Z,,,,T UMI,,STD,,,,
2456946.285,11.8,,,Vis.,EPE,,NA,,S/B/1939,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456946.4986,11.5,,,Vis.,KMA,,109,115,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456948.3431,11.7,,,Vis.,VFK,,114,118,1432MWR,108/440,,,Z,,,,T UMI,BAV,STD,,,,
2456949.2667,11.5,,,Vis.,PLP,,114,120,2569AFRO,,,,Z,,,,T UMi,,STD,,,,
2456949.3125,11.4,,,Vis.,GGU,,114,120,GGU-66541,,,,Z,,,,T UMI,KNVWS,STD,,,,
2456950.26319,11.4,,,Vis.,SJZ,,112,114,11785CPM,,,,Z,,,,T UMI,,STD,,,,
2456950.280,11.8,,,Vis.,EPE,,NA,,S/B/1939,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456950.2826,11.7,,,Vis.,VFK,,114,118,1432MWR,108/440,,,Z,,,,T UMI,BAV,STD,,,,
2456950.3,11.5,,,Vis.,GZN,,114,120,13186AYS,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456950.389,11.23,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456952.9139,11.55,,,Vis.,KMA,,115,121,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456953.5063,11.4,,,Vis.,KMA,,115,121,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456954.352,11.10,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456955.247470,11.53,0.04,,CV,FGIA,,ensemble,000-BJP-266,7047HGW,,0,1.6,Z,,9.24,,T UMi,UAI,STD,,,,
2456955.2757,11.6,,,Vis.,PLP,,114,120,2569AFRO,,,,Z,,,,T UMi,,STD,,,,
2456955.580,11.1,,,Vis.,MHH,,10.9,11.2,3539cle,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456956.3000,11.2,,,Vis.,GGU,,109,114,GGU-66541,,,,Z,,,,T UMI,KNVWS,STD,,,,
2456956.9188,11.2,,,Vis.,KMA,,109,115,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456957.24167,11.3,,,Vis.,SJZ,,112,114,11785CPM,,,,Z,,,,T UMI,,STD,,,,
2456958.26292,10.854,0.011,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMI,VVS,STD,,,,
2456958.30486,11.2,,,Vis.,MMH,,109,114,13378SEI,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456959.2153,11.3,,,Vis.,VFK,,112,114,1432MWR,LEIPZIG 130/650,,,Z,,,,T UMI,BAV,STD,,,,
2456959.242,11.6,,,Vis.,EPE,,NA,,S/B/1939,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456959.3,11.2,,,Vis.,SYU,,112,118,8376X,,,,Z,,,,T UMI,BAV,STD,,,,
2456959.3,11.5,,,Vis.,PEG,,NA,,NA,,,,Z,,,,T UMI,AFOEV,STD,,,,
2456959.3,9.4,,,Vis.,JZO,,000,,999999,,,,T,,,,T UMI,MCSE,STD,,,,
2456960.3,11.2,,,Vis.,GZN,,109,114,13186AYS,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456961.24,11.1,,,Vis.,BFO,,000,,999999,,,,Z,,,,T UMI,MCSE,STD,,,,
2456963.2778,11.0,,,Vis.,VFK,,109,112,1432MWR,LEIPZIG 130/650,,,Z,,,,T UMI,BAV,STD,,,,
2456963.689,10.62,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,T UMI,AFOEV,STD,,,,
2456964.3069,10.9,,,Vis.,VFK,,109,112,1432MWR,LEIPZIG 130/650,,,Z,,,,T UMI,BAV,STD,,,,
2456966.9577,10.5,,,Vis.,KMA,,104,109,SD1943,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456967.565,10.8,,,Vis.,MHH,,10.5,10.9,3539cle,,,,Z,,,,T UMI,AAVSO,STD,,,,
2456968.23265,10.422,0.012,,V,DUBF,B,000bbt765,000bbt775,13506bb,,0,,Z,12.779,13.558,,T UMI,VVS,STD,,,,
2456969.3215,10.7,,,Vis.,GGU,,105,109,GGU-66541,,,,Z,,,,T UMI,KNVWS,STD,,,,
